duration_seconds,duration_minutes,duration_hours,emp.var.rate,nr.employed,euribor3m,contact,loan,subscribed,apr,aug,dec,jul,jun,mar,may,nov,oct,sep
107,1.7833333333333334,0.029722222222222226,-1.8,5099.1,1.266,2,0,False,0,0,0,0,0,0,1,0,0,0
161,2.683333333333333,0.04472222222222222,1.4,5228.1,4.962,1,1,False,0,0,0,0,1,0,0,0,0,0
79,1.3166666666666669,0.021944444444444444,1.1,5191.0,4.857,1,0,False,0,0,0,0,0,0,1,0,0,0
401,6.683333333333334,0.1113888888888889,-1.8,5099.1,1.405,2,0,False,1,0,0,0,0,0,0,0,0,0
92,1.5333333333333334,0.02555555555555556,1.4,5228.1,4.967,2,1,False,0,1,0,0,0,0,0,0,0,0
125,2.083333333333333,0.034722222222222224,1.4,5228.1,4.961,2,1,False,0,0,0,1,0,0,0,0,0,0
282,4.7,0.07833333333333334,1.4,5228.1,4.962,1,0,False,0,0,0,1,0,0,0,0,0,0
72,1.2,0.02,-2.9,5076.2,0.9079999999999999,2,0,False,0,0,0,1,0,0,0,0,0,0
181,3.0166666666666666,0.050277777777777775,1.4,5228.1,4.963,2,0,False,0,1,0,0,0,0,0,0,0,0
135,2.25,0.0375,1.4,5228.1,4.864,1,1,False,0,0,0,0,1,0,0,0,0,0
193,3.216666666666667,0.053611111111111116,1.4,5228.1,4.8660000000000005,1,0,False,0,0,0,0,1,0,0,0,0,0
71,1.1833333333333331,0.019722222222222214,1.1,5191.0,4.856,1,0,False,0,0,0,0,0,0,1,0,0,0
326,5.433333333333334,0.09055555555555556,1.4,5228.1,4.96,2,0,False,0,0,0,1,0,0,0,0,0,0
114,1.9,0.03166666666666666,-1.8,5099.1,1.41,2,0,False,1,0,0,0,0,0,0,0,0,0
336,5.6,0.09333333333333332,1.1,5191.0,4.859,1,0,False,0,0,0,0,0,0,1,0,0,0
41,0.6833333333333333,0.011388888888888893,1.4,5228.1,4.957,2,1,False,0,0,0,1,0,0,0,0,0,0
263,4.383333333333334,0.07305555555555558,1.1,5191.0,4.857,1,0,False,0,0,0,0,0,0,1,0,0,0
224,3.733333333333333,0.06222222222222223,-0.1,5195.8,4.1530000000000005,2,1,False,0,0,0,0,0,0,0,1,0,0
779,12.983333333333333,0.21638888888888888,1.4,5228.1,4.961,2,0,False,0,0,0,1,0,0,0,0,0,0
90,1.5,0.025,1.1,5191.0,4.857,1,1,False,0,0,0,0,0,0,1,0,0,0
268,4.466666666666667,0.07444444444444445,-1.8,5099.1,1.291,2,0,False,0,0,0,0,0,0,1,0,0,0
254,4.233333333333333,0.07055555555555555,1.4,5228.1,4.965,2,0,False,0,1,0,0,0,0,0,0,0,0
186,3.1,0.05166666666666666,-1.8,5099.1,1.405,1,1,False,1,0,0,0,0,0,0,0,0,0
118,1.9666666666666663,0.032777777777777774,-0.1,5195.8,4.191,2,1,False,0,0,0,0,0,0,0,1,0,0
42,0.7,0.011666666666666664,-0.1,5195.8,4.0760000000000005,2,1,False,0,0,0,0,0,0,0,1,0,0
123,2.05,0.034166666666666665,1.4,5228.1,4.963,1,0,False,0,0,0,1,0,0,0,0,0,0
273,4.55,0.07583333333333334,1.1,5191.0,4.856,1,1,False,0,0,0,0,0,0,1,0,0,0
102,1.7,0.028333333333333325,1.1,5191.0,4.857,1,0,False,0,0,0,0,0,0,1,0,0,0
17,0.2833333333333333,0.004722222222222222,-1.7,4991.6,0.7929999999999999,1,1,False,0,0,0,1,0,0,0,0,0,0
155,2.583333333333333,0.04305555555555556,1.4,5228.1,4.961,2,1,False,0,0,0,1,0,0,0,0,0,0
161,2.683333333333333,0.04472222222222222,1.4,5228.1,4.962,2,0,False,0,0,0,1,0,0,0,0,0,0
94,1.5666666666666669,0.02611111111111111,-1.8,5099.1,1.266,2,0,False,0,0,0,0,0,0,1,0,0,0
471,7.85,0.13083333333333333,1.1,5191.0,4.857,1,0,False,0,0,0,0,0,0,1,0,0,0
82,1.3666666666666667,0.022777777777777786,1.4,5228.1,4.962,2,0,False,0,1,0,0,0,0,0,0,0,0
239,3.983333333333333,0.06638888888888889,-1.8,5099.1,1.2590000000000001,2,1,False,0,0,0,0,0,0,1,0,0,0
162,2.7,0.045000000000000005,1.1,5191.0,4.855,1,0,False,0,0,0,0,0,0,1,0,0,0
143,2.3833333333333333,0.03972222222222222,-0.1,5195.8,4.021,2,0,False,0,0,0,0,0,0,0,1,0,0
243,4.05,0.06749999999999999,-1.8,5099.1,1.266,2,0,False,0,0,0,0,0,0,1,0,0,0
54,0.9,0.015,-1.7,4991.6,0.754,1,1,False,0,0,0,0,1,0,0,0,0,0
69,1.15,0.019166666666666658,1.4,5228.1,4.968,2,0,False,0,1,0,0,0,0,0,0,0,0
210,3.5,0.05833333333333333,1.4,5228.1,4.965,2,0,False,0,1,0,0,0,0,0,0,0,0
62,1.0333333333333334,0.017222222222222226,-0.1,5195.8,4.1530000000000005,2,0,False,0,0,0,0,0,0,0,1,0,0
197,3.283333333333333,0.05472222222222222,-1.8,5099.1,1.244,2,0,False,0,0,0,0,0,0,1,0,0,0
122,2.033333333333333,0.03388888888888888,1.1,5191.0,4.857,1,0,False,0,0,0,0,0,0,1,0,0,0
54,0.9,0.015,1.4,5228.1,4.959,1,0,False,0,0,0,0,1,0,0,0,0,0
126,2.1,0.035,-0.1,5195.8,4.191,2,1,False,0,0,0,0,0,0,0,1,0,0
25,0.4166666666666667,0.006944444444444445,-1.8,5099.1,1.291,2,0,False,0,0,0,0,0,0,1,0,0,0
48,0.8,0.013333333333333334,1.4,5228.1,4.962,1,0,False,0,0,0,0,1,0,0,0,0,0
406,6.766666666666668,0.11277777777777775,-1.8,5099.1,1.25,2,0,False,0,0,0,0,0,0,1,0,0,0
518,8.633333333333333,0.14388888888888887,-1.8,5099.1,1.445,2,0,False,1,0,0,0,0,0,0,0,0,0
151,2.5166666666666666,0.04194444444444445,1.4,5228.1,4.965,2,0,False,0,1,0,0,0,0,0,0,0,0
764,12.733333333333333,0.2122222222222222,1.1,5191.0,4.86,1,0,False,0,0,0,0,0,0,1,0,0,0
141,2.35,0.03916666666666667,1.1,5191.0,4.857,1,0,False,0,0,0,0,0,0,1,0,0,0
305,5.083333333333333,0.08472222222222221,1.4,5228.1,4.955,1,0,False,0,0,0,1,0,0,0,0,0,0
11,0.18333333333333326,0.0030555555555555553,-1.8,5099.1,1.327,2,0,False,0,0,0,0,0,0,1,0,0,0
66,1.1,0.01833333333333333,1.4,5228.1,4.9639999999999995,2,1,False,0,1,0,0,0,0,0,0,0,0
239,3.983333333333333,0.06638888888888889,1.1,5191.0,4.856,1,0,False,0,0,0,0,0,0,1,0,0,0
99,1.65,0.0275,1.4,5228.1,4.963,2,0,False,0,1,0,0,0,0,0,0,0,0
111,1.85,0.03083333333333333,-3.4,5017.5,0.716,1,0,False,0,0,0,0,0,0,0,1,0,0
65,1.0833333333333333,0.01805555555555556,1.4,5228.1,4.961,2,1,False,0,0,0,1,0,0,0,0,0,0
216,3.6,0.06000000000000001,1.4,5228.1,4.9639999999999995,2,1,False,0,1,0,0,0,0,0,0,0,0
118,1.9666666666666663,0.032777777777777774,1.1,5191.0,4.857,1,0,False,0,0,0,0,0,0,1,0,0,0
238,3.966666666666667,0.0661111111111111,1.4,5228.1,4.962,2,0,False,0,0,0,1,0,0,0,0,0,0
1106,18.433333333333334,0.30722222222222223,1.1,5191.0,4.8580000000000005,1,0,False,0,0,0,0,0,0,1,0,0,0
148,2.466666666666667,0.04111111111111111,1.1,5191.0,4.859,1,0,False,0,0,0,0,0,0,1,0,0,0
136,2.2666666666666666,0.03777777777777778,1.1,5191.0,4.859,1,0,False,0,0,0,0,0,0,1,0,0,0
206,3.433333333333333,0.05722222222222221,-1.8,5099.1,1.405,2,1,False,1,0,0,0,0,0,0,0,0,0
76,1.2666666666666666,0.021111111111111112,1.4,5228.1,4.963,2,0,False,0,0,0,1,0,0,0,0,0,0
241,4.016666666666667,0.06694444444444445,1.4,5228.1,4.968,2,0,False,0,0,0,1,0,0,0,0,0,0
285,4.75,0.07916666666666666,1.4,5228.1,4.962,2,1,False,0,0,0,1,0,0,0,0,0,0
67,1.1166666666666667,0.01861111111111112,-0.1,5195.8,4.12,2,0,False,0,0,0,0,0,0,0,1,0,0
77,1.2833333333333334,0.02138888888888889,-1.8,5099.1,1.3130000000000002,2,0,False,0,0,0,0,0,0,1,0,0,0
56,0.9333333333333332,0.015555555555555557,-1.8,5099.1,1.25,2,1,False,0,0,0,0,0,0,1,0,0,0
217,3.616666666666666,0.06027777777777778,1.1,5191.0,4.86,1,1,False,0,0,0,0,0,0,1,0,0,0
64,1.0666666666666669,0.017777777777777778,1.1,5191.0,4.857,1,0,False,0,0,0,0,0,0,1,0,0,0
28,0.4666666666666667,0.007777777777777778,1.4,5228.1,4.967,1,0,False,0,0,0,0,1,0,0,0,0,0
114,1.9,0.03166666666666666,1.4,5228.1,4.9639999999999995,2,0,False,0,1,0,0,0,0,0,0,0,0
116,1.933333333333333,0.03222222222222222,-1.1,4963.6,0.965,2,0,False,0,0,0,0,0,0,0,0,1,0
162,2.7,0.045000000000000005,1.4,5228.1,4.963,2,0,False,0,1,0,0,0,0,0,0,0,0
176,2.933333333333333,0.048888888888888885,-1.8,5099.1,1.3130000000000002,2,0,False,0,0,0,0,0,0,1,0,0,0
573,9.55,0.15916666666666668,-0.1,5195.8,4.021,2,1,False,0,0,0,0,0,0,0,1,0,0
91,1.5166666666666666,0.02527777777777777,-1.8,5099.1,1.405,2,0,False,1,0,0,0,0,0,0,0,0,0
367,6.116666666666666,0.10194444444444443,-1.8,5099.1,1.266,2,0,False,0,0,0,0,0,0,1,0,0,0
169,2.816666666666667,0.04694444444444445,-1.8,5099.1,1.405,2,1,False,1,0,0,0,0,0,0,0,0,0
392,6.533333333333332,0.10888888888888887,1.4,5228.1,4.965,2,0,False,0,1,0,0,0,0,0,0,0,0
70,1.1666666666666667,0.019444444444444445,1.4,5228.1,4.962,2,0,False,0,1,0,0,0,0,0,0,0,0
601,10.016666666666667,0.16694444444444445,-1.8,5099.1,1.415,2,0,False,1,0,0,0,0,0,0,0,0,0
214,3.566666666666667,0.05944444444444445,-1.8,5099.1,1.405,2,1,False,1,0,0,0,0,0,0,0,0,0
513,8.55,0.14250000000000002,1.4,5228.1,4.959,1,0,False,0,0,0,0,1,0,0,0,0,0
68,1.1333333333333333,0.01888888888888889,1.4,5228.1,4.967,1,0,False,0,0,0,0,1,0,0,0,0,0
81,1.35,0.022500000000000003,-2.9,5076.2,0.825,2,0,False,0,1,0,0,0,0,0,0,0,0
135,2.25,0.0375,-2.9,5076.2,1.262,2,1,False,0,0,0,0,1,0,0,0,0,0
436,7.2666666666666675,0.12111111111111113,1.4,5228.1,4.961,1,0,False,0,0,0,0,1,0,0,0,0,0
171,2.85,0.0475,-0.1,5195.8,4.021,2,0,False,0,0,0,0,0,0,0,1,0,0
41,0.6833333333333333,0.011388888888888893,1.1,5191.0,4.864,1,0,False,0,0,0,0,0,0,1,0,0,0
223,3.716666666666667,0.06194444444444445,-1.8,5099.1,1.405,2,1,False,1,0,0,0,0,0,0,0,0,0
145,2.4166666666666665,0.040277777777777767,1.4,5228.1,4.959,1,0,False,0,0,0,0,1,0,0,0,0,0
771,12.85,0.21416666666666667,-1.8,5099.1,1.281,2,0,False,0,0,0,0,0,0,1,0,0,0
110,1.8333333333333333,0.030555555555555555,1.1,5191.0,4.856,1,0,False,0,0,0,0,0,0,1,0,0,0
76,1.2666666666666666,0.021111111111111112,1.4,5228.1,4.961,1,1,False,0,0,0,0,1,0,0,0,0,0
163,2.716666666666667,0.04527777777777778,-1.8,5099.1,1.405,2,1,False,1,0,0,0,0,0,0,0,0,0
122,2.033333333333333,0.03388888888888888,1.4,5228.1,4.968,2,0,False,0,1,0,0,0,0,0,0,0,0
122,2.033333333333333,0.03388888888888888,1.1,5191.0,4.857,1,1,False,0,0,0,0,0,0,1,0,0,0
633,10.55,0.17583333333333334,-0.1,5195.8,4.1530000000000005,2,0,False,0,0,0,0,0,0,0,1,0,0
105,1.75,0.029166666666666667,1.4,5228.1,4.965,2,0,False,0,1,0,0,0,0,0,0,0,0
174,2.9,0.04833333333333333,1.4,5228.1,4.959,1,0,False,0,0,0,0,1,0,0,0,0,0
351,5.85,0.0975,1.1,5191.0,4.859,1,0,False,0,0,0,0,0,0,1,0,0,0
222,3.7,0.061666666666666675,1.4,5228.1,4.8660000000000005,1,1,False,0,0,0,0,1,0,0,0,0,0
110,1.8333333333333333,0.030555555555555555,1.4,5228.1,4.961,1,1,False,0,0,0,0,1,0,0,0,0,0
73,1.2166666666666666,0.020277777777777777,1.1,5191.0,4.8580000000000005,1,0,False,0,0,0,0,0,0,1,0,0,0
206,3.433333333333333,0.05722222222222221,-1.8,5099.1,1.3130000000000002,2,0,False,0,0,0,0,0,0,1,0,0,0
264,4.4,0.07333333333333332,-1.8,5099.1,1.365,2,0,False,1,0,0,0,0,0,0,0,0,0
162,2.7,0.045000000000000005,-1.8,5099.1,1.27,2,0,False,0,0,0,0,0,0,1,0,0,0
62,1.0333333333333334,0.017222222222222226,1.1,5191.0,4.855,1,1,False,0,0,0,0,0,0,1,0,0,0
68,1.1333333333333333,0.01888888888888889,1.4,5228.1,4.961,1,0,False,0,0,0,1,0,0,0,0,0,0
497,8.283333333333333,0.13805555555555554,1.4,5228.1,4.96,2,0,False,0,0,0,1,0,0,0,0,0,0
77,1.2833333333333334,0.02138888888888889,1.4,5228.1,4.961,2,0,False,0,0,0,1,0,0,0,0,0,0
63,1.05,0.0175,1.1,5191.0,4.855,1,0,False,0,0,0,0,0,0,1,0,0,0
156,2.6,0.043333333333333335,1.1,5191.0,4.856,1,1,False,0,0,0,0,0,0,1,0,0,0
57,0.95,0.01583333333333333,-1.8,5008.7,0.635,2,1,False,0,0,0,0,0,1,0,0,0,0
136,2.2666666666666666,0.03777777777777778,-1.8,5099.1,1.334,2,0,False,0,0,0,0,0,0,1,0,0,0
280,4.666666666666667,0.07777777777777778,-0.1,5195.8,4.021,2,0,False,0,0,0,0,0,0,0,1,0,0
233,3.8833333333333333,0.06472222222222222,-1.8,5099.1,1.334,2,0,False,0,0,0,0,0,0,1,0,0,0
490,8.166666666666666,0.1361111111111111,1.4,5228.1,4.864,1,0,False,0,0,0,0,1,0,0,0,0,0
255,4.25,0.07083333333333333,-1.8,5099.1,1.2990000000000002,2,1,False,0,0,0,0,0,0,1,0,0,0
100,1.6666666666666667,0.02777777777777778,-1.8,5099.1,1.479,2,0,False,1,0,0,0,0,0,0,0,0,0
69,1.15,0.019166666666666658,-1.8,5099.1,1.344,2,0,False,0,0,0,0,0,0,1,0,0,0
36,0.6,0.01,1.4,5228.1,4.96,2,0,False,0,0,0,1,0,0,0,0,0,0
88,1.4666666666666666,0.024444444444444442,1.4,5228.1,4.963,2,0,False,0,1,0,0,0,0,0,0,0,0
129,2.15,0.03583333333333333,-1.8,5099.1,1.281,2,0,False,0,0,0,0,0,0,1,0,0,0
222,3.7,0.061666666666666675,-1.1,4963.6,0.8859999999999999,2,0,False,0,0,0,0,0,0,0,0,0,1
235,3.9166666666666665,0.06527777777777778,1.4,5228.1,4.966,2,1,False,0,1,0,0,0,0,0,0,0,0
36,0.6,0.01,1.4,5228.1,4.962,2,0,False,0,0,0,1,0,0,0,0,0,0
11,0.18333333333333326,0.0030555555555555553,-1.8,5099.1,1.354,2,0,False,0,0,0,0,0,0,1,0,0,0
447,7.45,0.12416666666666668,1.1,5191.0,4.864,1,1,False,0,0,0,0,0,0,1,0,0,0
335,5.583333333333332,0.09305555555555554,-1.8,5099.1,1.445,2,1,False,1,0,0,0,0,0,0,0,0,0
76,1.2666666666666666,0.021111111111111112,1.1,5191.0,4.857,1,0,False,0,0,0,0,0,0,1,0,0,0
294,4.9,0.08166666666666668,1.4,5228.1,4.968,2,0,False,0,0,0,1,0,0,0,0,0,0
383,6.383333333333334,0.1063888888888889,-1.8,5099.1,1.3130000000000002,2,0,False,0,0,0,0,0,0,1,0,0,0
114,1.9,0.03166666666666666,1.1,5191.0,4.86,1,1,False,0,0,0,0,0,0,1,0,0,0
630,10.5,0.175,-1.8,5099.1,1.405,2,0,False,1,0,0,0,0,0,0,0,0,0
157,2.6166666666666667,0.04361111111111112,-0.1,5195.8,4.1530000000000005,2,0,False,0,0,0,0,0,0,0,1,0,0
211,3.5166666666666666,0.05861111111111113,-1.8,5099.1,1.405,2,0,False,1,0,0,0,0,0,0,0,0,0
37,0.6166666666666667,0.010277777777777778,1.4,5228.1,4.962,2,0,False,0,0,0,1,0,0,0,0,0,0
232,3.866666666666666,0.06444444444444444,-1.8,5099.1,1.291,2,0,False,0,0,0,0,0,0,1,0,0,0
740,12.333333333333336,0.2055555555555556,-0.1,5195.8,4.12,2,0,False,0,0,0,0,0,0,0,1,0,0
175,2.9166666666666665,0.04861111111111111,1.1,5191.0,4.857,1,1,False,0,0,0,0,0,0,1,0,0,0
342,5.7,0.095,1.4,5228.1,4.9639999999999995,2,0,False,0,1,0,0,0,0,0,0,0,0
86,1.4333333333333331,0.02388888888888889,1.1,5191.0,4.864,1,0,False,0,0,0,0,0,0,1,0,0,0
126,2.1,0.035,1.4,5228.1,4.958,2,1,False,0,0,0,1,0,0,0,0,0,0
180,3.0,0.05,-2.9,5076.2,1.266,2,0,False,0,0,0,0,1,0,0,0,0,0
476,7.933333333333334,0.1322222222222222,-1.8,5099.1,1.327,2,0,False,0,0,0,0,0,0,1,0,0,0
100,1.6666666666666667,0.02777777777777778,1.4,5228.1,4.865,1,0,False,0,0,0,0,1,0,0,0,0,0
92,1.5333333333333334,0.02555555555555556,-1.8,5099.1,1.3130000000000002,2,0,False,0,0,0,0,0,0,1,0,0,0
245,4.083333333333333,0.06805555555555555,1.4,5228.1,4.962,2,0,False,0,0,0,1,0,0,0,0,0,0
480,8.0,0.13333333333333333,1.4,5228.1,4.96,2,0,False,0,0,0,1,0,0,0,0,0,0
225,3.75,0.0625,1.4,5228.1,4.9639999999999995,2,0,False,0,1,0,0,0,0,0,0,0,0
205,3.4166666666666665,0.056944444444444436,-1.8,5099.1,1.291,2,0,False,0,0,0,0,0,0,1,0,0,0
230,3.8333333333333335,0.0638888888888889,1.4,5228.1,4.965,2,0,False,0,1,0,0,0,0,0,0,0,0
151,2.5166666666666666,0.04194444444444445,-1.8,5099.1,1.281,2,0,False,0,0,0,0,0,0,1,0,0,0
37,0.6166666666666667,0.010277777777777778,1.1,5191.0,4.856,1,0,False,0,0,0,0,0,0,1,0,0,0
773,12.883333333333333,0.2147222222222222,1.4,5228.1,4.8660000000000005,1,0,False,0,0,0,0,1,0,0,0,0,0
26,0.43333333333333335,0.007222222222222224,1.1,5191.0,4.857,1,0,False,0,0,0,0,0,0,1,0,0,0
107,1.7833333333333334,0.029722222222222226,-0.1,5195.8,4.191,1,0,False,0,0,0,0,0,0,0,1,0,0
687,11.45,0.19083333333333333,-1.8,5099.1,1.405,2,0,False,1,0,0,0,0,0,0,0,0,0
18,0.3,0.005,1.4,5228.1,4.962,2,0,False,0,1,0,0,0,0,0,0,0,0
152,2.533333333333333,0.042222222222222223,-1.8,5099.1,1.25,2,0,False,0,0,0,0,0,0,1,0,0,0
64,1.0666666666666669,0.017777777777777778,1.4,5228.1,4.961,1,0,False,0,0,0,0,1,0,0,0,0,0
123,2.05,0.034166666666666665,1.4,5228.1,4.967,1,1,False,0,0,0,0,1,0,0,0,0,0
185,3.083333333333333,0.051388888888888894,1.1,5191.0,4.864,1,0,False,0,0,0,0,0,0,1,0,0,0
143,2.3833333333333333,0.03972222222222222,1.4,5228.1,4.961,1,0,False,0,0,0,0,1,0,0,0,0,0
31,0.5166666666666667,0.008611111111111113,1.4,5228.1,4.966,2,0,False,0,1,0,0,0,0,0,0,0,0
184,3.066666666666667,0.05111111111111112,1.4,5228.1,4.967,2,0,False,0,1,0,0,0,0,0,0,0,0
382,6.366666666666666,0.1061111111111111,-1.8,5099.1,1.344,2,0,False,0,0,0,0,0,0,1,0,0,0
387,6.45,0.1075,-1.8,5099.1,1.291,2,0,False,0,0,0,0,0,0,1,0,0,0
194,3.2333333333333334,0.05388888888888889,1.4,5228.1,4.967,1,0,False,0,0,0,0,1,0,0,0,0,0
134,2.2333333333333334,0.03722222222222223,1.4,5228.1,4.9639999999999995,2,0,False,0,1,0,0,0,0,0,0,0,0
119,1.9833333333333327,0.03305555555555555,-1.1,4963.6,0.987,2,0,False,0,0,0,0,0,0,0,0,1,0
285,4.75,0.07916666666666666,1.4,5228.1,4.961,1,0,False,0,0,0,0,1,0,0,0,0,0
416,6.933333333333334,0.11555555555555555,1.1,5191.0,4.856,1,0,False,0,0,0,0,0,0,1,0,0,0
46,0.7666666666666667,0.01277777777777778,-1.8,5099.1,1.327,2,0,False,0,0,0,0,0,0,1,0,0,0
411,6.85,0.11416666666666668,1.4,5228.1,4.963,2,0,False,0,0,0,1,0,0,0,0,0,0
318,5.3,0.08833333333333332,1.4,5228.1,4.963,2,0,False,0,0,0,1,0,0,0,0,0,0
238,3.966666666666667,0.0661111111111111,1.1,5191.0,4.8580000000000005,1,0,False,0,0,0,0,0,0,1,0,0,0
81,1.35,0.022500000000000003,1.4,5228.1,4.9639999999999995,2,0,False,0,1,0,0,0,0,0,0,0,0
240,4.0,0.06666666666666668,-1.8,5099.1,1.281,2,0,False,0,0,0,0,0,0,1,0,0,0
389,6.4833333333333325,0.10805555555555556,-1.8,5099.1,1.281,2,1,False,0,0,0,0,0,0,1,0,0,0
76,1.2666666666666666,0.021111111111111112,-1.8,5099.1,1.405,2,1,False,1,0,0,0,0,0,0,0,0,0
86,1.4333333333333331,0.02388888888888889,1.4,5228.1,4.963,2,0,False,0,1,0,0,0,0,0,0,0,0
541,9.016666666666667,0.1502777777777778,-0.1,5195.8,4.12,2,1,False,0,0,0,0,0,0,0,1,0,0
107,1.7833333333333334,0.029722222222222226,-2.9,5076.2,0.884,2,1,False,0,1,0,0,0,0,0,0,0,0
56,0.9333333333333332,0.015555555555555557,1.1,5191.0,4.86,1,0,False,0,0,0,0,0,0,1,0,0,0
314,5.233333333333333,0.08722222222222223,1.4,5228.1,4.96,1,0,False,0,0,0,0,1,0,0,0,0,0
65,1.0833333333333333,0.01805555555555556,-1.8,5099.1,1.3130000000000002,2,0,False,0,0,0,0,0,0,1,0,0,0
92,1.5333333333333334,0.02555555555555556,1.4,5228.1,4.967,1,1,False,0,0,0,0,1,0,0,0,0,0
381,6.35,0.10583333333333332,1.1,5191.0,4.856,1,0,False,0,0,0,0,0,0,1,0,0,0
428,7.133333333333334,0.11888888888888888,-1.8,5099.1,1.405,2,0,False,1,0,0,0,0,0,0,0,0,0
101,1.6833333333333331,0.02805555555555556,1.4,5228.1,4.965,2,0,False,0,1,0,0,0,0,0,0,0,0
147,2.45,0.04083333333333334,-0.1,5195.8,4.0760000000000005,2,0,False,0,0,0,0,0,0,0,1,0,0
688,11.466666666666667,0.19111111111111112,-0.1,5195.8,4.0760000000000005,2,0,False,0,0,0,0,0,0,0,1,0,0
288,4.8,0.08,1.1,5191.0,4.864,1,0,False,0,0,0,0,0,0,1,0,0,0
11,0.18333333333333326,0.0030555555555555553,-1.8,5099.1,1.25,2,0,False,0,0,0,0,0,0,1,0,0,0
168,2.8,0.04666666666666666,-1.8,5099.1,1.281,2,0,False,0,0,0,0,0,0,1,0,0,0
201,3.35,0.05583333333333333,-0.1,5195.8,4.12,2,0,False,0,0,0,0,0,0,0,1,0,0
71,1.1833333333333331,0.019722222222222214,1.4,5228.1,4.963,2,0,False,0,1,0,0,0,0,0,0,0,0
43,0.7166666666666667,0.011944444444444443,1.4,5228.1,4.958,2,0,False,0,0,0,1,0,0,0,0,0,0
298,4.966666666666667,0.08277777777777777,-3.4,5017.5,0.731,2,1,False,0,0,0,0,0,0,0,0,1,0
178,2.966666666666667,0.04944444444444445,-1.8,5099.1,1.244,2,0,False,0,0,0,0,0,0,1,0,0,0
144,2.4,0.04,1.4,5228.1,4.96,1,0,False,0,0,0,0,1,0,0,0,0,0
206,3.433333333333333,0.05722222222222221,1.4,5228.1,4.961,2,0,False,0,0,0,1,0,0,0,0,0,0
153,2.55,0.0425,1.4,5228.1,4.963,2,0,False,0,1,0,0,0,0,0,0,0,0
128,2.1333333333333333,0.03555555555555556,1.4,5228.1,4.966,2,0,False,0,1,0,0,0,0,0,0,0,0
249,4.15,0.06916666666666668,-0.1,5195.8,4.0760000000000005,2,0,False,0,0,0,0,0,0,0,1,0,0
118,1.9666666666666663,0.032777777777777774,1.1,5191.0,4.857,1,0,False,0,0,0,0,0,0,1,0,0,0
687,11.45,0.19083333333333333,1.4,5228.1,4.9639999999999995,2,0,False,0,1,0,0,0,0,0,0,0,0
129,2.15,0.03583333333333333,1.4,5228.1,4.966,2,0,False,0,1,0,0,0,0,0,0,0,0
8,0.13333333333333333,0.0022222222222222227,-0.1,5195.8,4.0760000000000005,2,0,False,0,0,0,0,0,0,0,1,0,0
350,5.833333333333332,0.09722222222222222,1.1,5191.0,4.859,1,0,False,0,0,0,0,0,0,1,0,0,0
223,3.716666666666667,0.06194444444444445,-1.8,5099.1,1.266,2,0,False,0,0,0,0,0,0,1,0,0,0
262,4.366666666666666,0.07277777777777777,1.1,5191.0,4.856,1,0,False,0,0,0,0,0,0,1,0,0,0
345,5.75,0.09583333333333334,1.1,5191.0,4.857,1,0,False,0,0,0,0,0,0,1,0,0,0
365,6.083333333333332,0.10138888888888888,-1.8,5099.1,1.266,2,1,False,0,0,0,0,0,0,1,0,0,0
92,1.5333333333333334,0.02555555555555556,-2.9,5076.2,1.262,2,1,False,0,0,0,0,1,0,0,0,0,0
95,1.5833333333333333,0.02638888888888889,1.4,5228.1,4.9639999999999995,2,0,False,0,1,0,0,0,0,0,0,0,0
159,2.65,0.04416666666666667,1.1,5191.0,4.8580000000000005,1,1,False,0,0,0,0,0,0,1,0,0,0
125,2.083333333333333,0.034722222222222224,1.4,5228.1,4.962,2,0,False,0,0,0,1,0,0,0,0,0,0
65,1.0833333333333333,0.01805555555555556,1.4,5228.1,4.9639999999999995,2,0,False,0,1,0,0,0,0,0,0,0,0
162,2.7,0.045000000000000005,-1.8,5099.1,1.415,2,0,False,1,0,0,0,0,0,0,0,0,0
207,3.45,0.0575,1.4,5228.1,4.961,1,1,False,0,0,0,1,0,0,0,0,0,0
490,8.166666666666666,0.1361111111111111,-1.8,5099.1,1.327,2,0,False,0,0,0,0,0,0,1,0,0,0
83,1.3833333333333333,0.023055555555555555,1.4,5228.1,4.957,2,0,False,0,0,0,1,0,0,0,0,0,0
52,0.8666666666666667,0.014444444444444447,1.4,5228.1,4.967,1,1,False,0,0,0,0,1,0,0,0,0,0
257,4.283333333333333,0.07138888888888889,1.4,5228.1,4.965,2,0,False,0,1,0,0,0,0,0,0,0,0
107,1.7833333333333334,0.029722222222222226,1.4,5228.1,4.963,2,0,False,0,1,0,0,0,0,0,0,0,0
214,3.566666666666667,0.05944444444444445,1.1,5191.0,4.857,1,0,False,0,0,0,0,0,0,1,0,0,0
613,10.216666666666667,0.17027777777777778,-3.4,5017.5,0.7659999999999999,2,0,False,0,0,0,0,0,0,0,0,0,1
97,1.6166666666666667,0.026944444444444444,-1.8,5099.1,1.334,2,0,False,0,0,0,0,0,0,1,0,0,0
289,4.816666666666666,0.08027777777777778,1.4,5228.1,4.965,2,0,False,0,1,0,0,0,0,0,0,0,0
181,3.0166666666666666,0.050277777777777775,1.4,5228.1,4.9639999999999995,2,0,False,0,1,0,0,0,0,0,0,0,0
104,1.7333333333333334,0.028888888888888888,1.4,5228.1,4.965,2,0,False,0,1,0,0,0,0,0,0,0,0
